;description;lien
1082;"Collection of courses given by Sheikh Muhammad ibn 'Uthaymin for several years, every third Saturday of the month, after Salat al-'Icha. The courses could deal with Tafsir with certain surahs or verses, legal subjects or reminders useful and important for the audience, legal rules ...
This work gathers 77 foundations over several years (from the year 1412H to the year 1421H) followed each time by several questions asked by the people of the audience.
Magnificent official Saudi edition, with the harakats in part. At the end of the 4th book is an index by category to easily find the subjects that interest us.
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/liqaat-al-shahriyyah-the-montly-meetings-shaykh-al-uthaymin-4-vol.html
1083;"لقاءات وفتاوى الأقليات المسلمة (350 فتوى) للشيخ العثيمين
طبعة سعودية رائعة معتمدة مشكولة
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/liqaat-wa-fataawaa-al-aqliyyaat-al-muslimah-al-uthaymeen.html
1084;"الفتح الرباني من فتاوى الإمام الشوكاني كتاب من تأليف الإمام الشوكاني (1250 هـ) و هو موسوعة من المسائل و الأجوبة التي جاوب عنها الإمام الشوكاني في فترة حياته و شملت مناحي علوم الدين من الحديث النبوي و التفسير و الفقه و الأصول و اللغة العربية
قال المؤلف: جمعت فيه الرسائل و الجوابات التي حررتها ... قدمت فيه مسائل الفقه على أبوابه ثم غيرها بعدها جمعت مسائل كثيرة و رسائل جمة
طبعة محققة بتحقيق المحقق اليماني المعروف محمد صبحي حلاق في 13 مجلدا و المجلد الأخير خاص بالفهارس
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/majmu-fatawa-wa-rasail-ash-shawkani-fath-ar-rabbani-13-vol.html
1085;"مجموع رسائل مرعي الكرمي الحنبلي (1033 هـ) - يحوي أكثر من 50 رسالة في مختلف الفنون
طبعة تركية رائعة عالية الجودة - تطبع هذه المجموعة لأول مرة مقابلة على عدة نسخ خطية - حققها و خرج أحاديثها مجموعة من المحققين - طبعة في عشرة مجلدات و المجلد الأخير خاص بالفهارس
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/majmu-rasail-al-allamah-mar-i-al-karmi-al-hanbali.html
1086;"موسوعة العلامة الإمام محمد ناصر الدين الألباني في العقيدة في 9 مجلدات
المجلد الأول: مقدمات
المجلد الثاني و الثالث: التوحيد و الشرك
المجلد الرابع و الخامس: الإسلام و الإيمان و الكفر - أهل الأعذار في العقيدة
المجلد السادس و السابع: الأسماء و الصفات
المجلد الثامن: الملائكة و الجن و النبوات و الصحابة
المجلد التاسع: اليوم الآخر و القضاء و القدر
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/mawsu-ah-al-imam-al-albani-fi-al-aqidah-9-volumes.html
1087;"هذا الكتاب يجمع 10 رسائل فقهية لفضيلة الشيخ حماد الأنصاري رحمه الله
رفع الأسى عن المضطر إلى رمي الجمار بالمساء
رفع المنار في الصلاة يوم الجمعة نصف النهار
القول المختار فيما ورد في الشعر المستعار
القول المبين في حكم اقتداء المسافر في الصلاة بالمقيم
كشف اللثام عما ورد في دخول مكة المكرمة بلا إحرام
تحفة السائل عن صوم المرضع و الحامل
تعريف أهل الطاعة بما ورد في التوقيت بالساعة
أين القمر؟
الرد على أحمد عبد الغفور عطار في رسالة: (بناء الكعبة على قواعد إبراهيم)
مختصر الحقوق
طبعة جميلة مخرجة الأحاديث و الآثار
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/rasaail-al-fiqhiyyah-by-sheikh-hamad-al-ansari-collection.html
1088;"أجوبة الشيخ العلامة عبد الرحمن بن ناصر السعدي عن المسائل القصيمية
قدم له تلميذه الشيخ عبد الله بن عبد العزيز العقيل
طبعة لبنانية مقابلة على النسخ الخطية للشيخ السعدي
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/sheikh-as-sa-di-s-answers-to-the-qassim-people-s-questions.html
1089;"زاد من معاد ( خطب جمع في البلد الأمين ) للأستاذ الدكتور عبد العزيز بن علي الحربي
";https://www.sifatusafwa.com/ar/مجموع-الفتاوى-والرسائل/zad-min-ma-ad-collection-of-khutbah-dr-abdulaziz-al-harbi.html
1090;"بعد 200 سؤال و جواب في العقيدة فهذه 120 سؤال وجواب في مصطلح الحديث وعلومه للشيخ حافظ الحكمي, رسالة جميلة و مفيدة في بابها
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/120-q-a-on-science-of-hadeeth-hafiz-hakami.html
1091;"مقدمتان في فوائد علوم الحديث ومصطلحه
1-مقدمة جامع الأصول، لابن الأثير
2- مقدمة البدر المنير، لابن الملقن
 دراسة وتعليق: أبو همام محمد بن علي الصومعي البيضاني
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/2-muqaddimah-in-the-science-of-hadith-ibn-al-athir-ibn-al-mulaqqin.html
1092;"يجمع هذا الكتاب ثلاثة متون في علم مصطلح الحديث
المنظومة البيقونية للبيقوني
نخبة الفكر في مصطلح أهل الأثر لابن حجر العسقلاني
قصب السكر نظم نخبة الفكر للأمير الصنعاني
طبعة مشكولة
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/3-poems-fi-ilm-al-hadih-bayquniyah-nukhbatu-fikar-qasb-as-sukar.html
1093;"هذا الكتاب يجمع ثلاث رسائل في علم مصطلح الحديث
رسالة الإمام أبي داود السجستاني إلى أهل مكة في وصف سننه (275 هـ)
شروط الأئمة الستة للحافظ أبي الفضل محمد بن طاهر المقدسي (507 هـ)
شروط الأئمة الخمسة للحافظ أبي بكر محمد بن موسى الحازمي
رسائل حققها و علق عليها عبد الفتاح أبو غدة - طبعة مع التشكيل لبعض النصوص
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/3-rasail-fi-ilm-mustalah-al-hadith-abu-dawud-ibn-tahir-al-hazimi.html
1094;"مجموعة رسائل في علوم الحديث (6 رسائل), منها رسائل نادرة
تسمسة فقهاء الأمصار من الصحابة فمن بعدهم - الإمام النسائي
الطبقات - الإمام النسائي
تسمية من لم يرو عنه غير رجل واحد - الإمام النسائي
الإجازة للمعدوم والمجهول - الإمام الخطيب البغدادي
مختصر نصيحة إلى أهل الحديث - الإمام الخطيب البغدادي
الرحلة في طلب الحديث - الإمام الخطيب البغدادي
طبعة قديمة عام 1994 محققة مع التشكيل لأغلب النصوص
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/6-rasail-fi-ilm-al-hadith-by-imam-an-nasa-i-and-al-khatib-al-baghdadi.html
1095;"كانت علوم مصطلح الحديث وأصوله مفرقة في ثنايا الكتب، وبطون الأسفار، فجاء الخطيب البغدادي فجمع شتاتها، ونسق بينها, وميز معالمها, ورتب قضاياها، وصنف في ذلك عدة كتب، فهو بحق صاحب الأيادي البيضاء، على أهل الحديث خاصة، وعلى المسلمين عامة, في رسم معالم هذا العلم، وبيان حدودهوهذا الكتاب واحد من هذه الكتب التي ألفها الخطيب في هذا المقصد ، بل هو واحد من أهم هذه الكتب, عرض فيه الخطيب لغالب مباحث هذا العلم.وقد رتب مادة الكتاب ـ والتي ساقها بأسانيده ـ في عدة أبواب وتحت عدد من التراجموقد تمثلت هذه المادة في (1316) نصًا مسندًا، وقع في ثناياها إفادات الخطيب وتقريراته ، وما يوضحه من الأسس ، وما يؤصله من القواعد المستنبطة من هذه النصوص
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/al-kifaayah-fi-ma-rifah-usul-ilm-ar-riwaayah-al-khatib-al-baghdadi.html#/30-edition-1_volume
1096;"كانت علوم مصطلح الحديث وأصوله مفرقة في ثنايا الكتب، وبطون الأسفار، فجاء الخطيب البغدادي فجمع شتاتها، ونسق بينها, وميز معالمها, ورتب قضاياها، وصنف في ذلك عدة كتب، فهو بحق صاحب الأيادي البيضاء، على أهل الحديث خاصة، وعلى المسلمين عامة, في رسم معالم هذا العلم، وبيان حدودهوهذا الكتاب واحد من هذه الكتب التي ألفها الخطيب في هذا المقصد ، بل هو واحد من أهم هذه الكتب, عرض فيه الخطيب لغالب مباحث هذا العلم.وقد رتب مادة الكتاب ـ والتي ساقها بأسانيده ـ في عدة أبواب وتحت عدد من التراجموقد تمثلت هذه المادة في (1316) نصًا مسندًا، وقع في ثناياها إفادات الخطيب وتقريراته ، وما يوضحه من الأسس ، وما يؤصله من القواعد المستنبطة من هذه النصوص
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/al-kifaayah-fi-ma-rifah-usul-ilm-ar-riwaayah-al-khatib-al-baghdadi.html#/31-edition-2_volumes
1097;"لخص به الموضوعات لابن الجوزي تلخيصاً حسناً ، وقعَّد لها قواعد وضوابط ، فجاء الكتاب على صغره ولطافة حجمه جامعاً مفيداً متميِّزاً ، كسائر كتب ابن القيم رحمه الله تعالىوهذا الكتاب من خير ما ألف في الموضوعات ومن أجمعها علماً ، وأصغرها حجماً وأحكمها ضوابط لمعرفة الحديث دون أن يُنْظَر في سندهوالكتاب يعرض جملة من الأحاديث الموضوعة ، ويضيف إليها ضوابط وقواعد يعرف بها الحديث الموضوع من الحديث الصحيح ، وهذا يفيد ذوي الاختصاص في الحديث ، ويأخذ بيد المبتدئ لتكوين الملكة التي تساعده على التمييز بين أنواع الحديث صحيحه وضعيفه وموضوعه
";https://www.sifatusafwa.com/ar/مصطلح-الحديث-علوم-الحديث/al-manar-al-munif-fi-sahih-wa-da-if-ibn-al-qayyim-harakat.html#/28-edition-soft_cover
